id_aluno,evasao,sexo,idade,etapa_ensino,renda_familiar,nivel_socioeconomico,frequencia_escolar,notas_medias,repetente,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,distancia_da_escola_km,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
884,True,Masculino,14,2ª série EM,696.37,N4,96.3,7.7,False,False,False,False,False,False,Alto,Ruim,Média,False,Alta,True,3.0,False,Baixo,Regular,Completa,Baixa,Regular,0.11786344908769866,False
885,True,Masculino,21,8º ano,757.79,N6,63.3,5.8,False,True,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,3.0,True,Alto,Regular,Completa,Alta,Boa,0.4945556209535022,False
886,False,Feminino,22,9º ano,742.06,N1,85.8,6.5,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.9,False,Moderado,Regular,Completa,Alta,Regular,0.2171865803413773,False
887,False,Masculino,13,5º ano,474.44,N5,68.9,6.7,True,False,False,False,False,True,Alto,Regular,Média,False,Alta,True,2.5,True,Moderado,Regular,Completa,Baixa,Boa,0.4301059446733373,True
888,False,Masculino,11,6º ano,1890.5,N4,62.8,6.9,False,True,False,False,False,False,Médio,Regular,Baixa,False,Alta,False,3.9,False,Alto,Ruim,Completa,Média,Boa,0.448204826368452,True
889,True,Feminino,18,7º ano,2446.09,N5,92.2,8.2,False,True,False,False,False,False,Alto,Bom,Média,False,Média,False,1.5,False,Baixo,Ruim,Completa,Média,Ruim,0.26103590347263095,False
890,True,Masculino,14,5º ano,719.03,N4,79.4,5.2,False,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,2.8,False,Moderado,Boa,Insuficiente,Média,Ruim,0.3028251912889935,True
891,True,Masculino,13,6º ano,752.12,N6,78.2,4.2,False,True,False,True,False,False,Alto,Bom,Baixa,False,Média,False,1.4,False,Alto,Regular,Parcial,Baixa,Boa,0.49941141848145965,True
892,False,Feminino,17,9º ano,676.33,N1,97.7,7.9,False,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,2.8,False,Moderado,Boa,Parcial,Alta,Regular,0.1028546203649205,False
893,True,Masculino,22,9º ano,713.36,N1,73.6,7.5,False,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,1.9,False,Moderado,Boa,Completa,Alta,Regular,0.22689817539729254,False
894,True,Feminino,15,9º ano,695.51,N3,87.2,4.6,False,True,False,False,False,False,Alto,Regular,Alta,False,Média,False,2.0,True,Moderado,Boa,Insuficiente,Alta,Regular,0.4420247204237787,False
895,True,Feminino,17,9º ano,844.66,N5,92.4,7.2,True,False,False,False,False,False,Médio,Ruim,Média,True,Alta,False,3.4,False,Baixo,Boa,Parcial,Média,Ruim,0.3042966450853443,False
896,False,Feminino,16,7º ano,361.12,N2,66.4,6.0,True,False,False,False,False,False,Alto,Bom,Baixa,True,Baixa,False,3.4,True,Moderado,Boa,Completa,Alta,Boa,0.4720423778693349,True
897,True,Masculino,16,1ª série EM,579.36,N6,87.2,5.6,False,False,False,False,False,False,Médio,Regular,Baixa,True,Média,False,0.9,False,Alto,Regular,Completa,Alta,Boa,0.2507357268981754,False
898,False,Masculino,19,1ª série EM,689.8,N3,87.9,6.6,False,False,False,False,False,False,Médio,Regular,Alta,True,Alta,False,2.3,False,Moderado,Regular,Parcial,Alta,Regular,0.20350206003531487,False
899,True,Masculino,22,9º ano,770.14,N4,79.4,5.0,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.6,True,Moderado,Boa,Parcial,Baixa,Regular,0.3116539140670983,False
900,False,Feminino,21,5º ano,863.63,N4,70.2,8.8,True,False,True,False,False,False,Médio,Ruim,Baixa,False,Alta,False,0.5,False,Moderado,Ruim,Parcial,Média,Regular,0.33166568569746907,False
901,True,Outro,15,3ª série EM,438.96,N6,68.8,6.6,False,False,False,False,False,False,Alto,Regular,Média,False,Alta,False,0.8,False,Alto,Ruim,Completa,Alta,Boa,0.28781636256621546,False
902,False,Feminino,15,6º ano,497.48,N6,65.2,6.1,False,False,False,False,False,False,Alto,Regular,Média,False,Média,False,0.6,False,Alto,Boa,Parcial,Alta,Regular,0.3257798705120659,False
903,True,Feminino,21,1ª série EM,874.33,N6,94.3,6.2,False,True,False,False,False,False,Médio,Bom,Média,False,Média,False,1.8,False,Baixo,Regular,Completa,Média,Boa,0.34005297233666865,True
904,True,Feminino,12,7º ano,1039.56,N2,92.6,5.5,False,False,False,False,False,False,Baixo,Regular,Baixa,True,Média,False,0.4,False,Baixo,Ruim,Completa,Alta,Boa,0.23131253678634497,False
905,True,Masculino,18,8º ano,876.61,N5,59.7,7.4,False,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,True,0.4,False,Alto,Boa,Insuficiente,Baixa,Ruim,0.292672160094173,False
906,True,Masculino,17,6º ano,440.91,N7,84.5,6.0,False,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,2.1,True,Alto,Boa,Completa,Média,Regular,0.24499705709240727,False
907,False,Feminino,13,1ª série EM,576.3,N2,81.2,7.1,True,True,False,False,False,False,Alto,Bom,Alta,True,Baixa,True,3.3,False,Baixo,Boa,Completa,Média,Boa,0.505297233666863,True
908,False,Masculino,11,9º ano,793.27,N5,78.1,4.6,False,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,1.3,False,Alto,Boa,Completa,Alta,Boa,0.33505002942907597,False
909,True,Masculino,19,1ª série EM,741.16,N1,75.4,7.4,False,False,False,False,False,False,Médio,Regular,Alta,False,Média,False,4.0,False,Alto,Regular,Completa,Alta,Boa,0.22336668628605058,False
910,True,Feminino,20,9º ano,355.52,N5,80.5,7.4,False,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,False,2.7,True,Alto,Regular,Parcial,Média,Boa,0.20085344320188345,False
911,False,Outro,19,2ª série EM,1289.73,N4,72.9,5.6,True,True,False,False,False,False,Médio,Regular,Alta,False,Média,False,1.3,False,Alto,Regular,Completa,Média,Ruim,0.6081518540317834,False
912,False,Feminino,21,5º ano,290.98,N5,54.6,3.4,False,False,False,False,False,False,Alto,Regular,Baixa,False,Média,False,2.9,False,Moderado,Ruim,Insuficiente,Alta,Regular,0.4917598587404355,True
913,True,Masculino,17,1ª série EM,394.74,N2,75.2,4.7,False,False,False,False,False,False,Médio,Regular,Baixa,False,Baixa,False,2.3,False,Moderado,Boa,Completa,Baixa,Boa,0.34343731606827543,True
914,True,Feminino,22,3ª série EM,451.53,N4,92.1,5.0,False,False,False,False,False,False,Baixo,Bom,Baixa,True,Alta,True,3.2,False,Moderado,Ruim,Completa,Média,Boa,0.25559152442613303,False
915,True,Masculino,20,7º ano,1021.79,N7,63.7,2.5,True,True,False,False,False,False,Alto,Bom,Alta,True,Média,False,1.4,False,Baixo,Boa,Parcial,Alta,Ruim,0.7856091818716892,False
916,True,Feminino,12,6º ano,429.39,N3,82.0,5.6,False,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,2.5,False,Moderado,Regular,Completa,Alta,Boa,0.2736904061212478,False
917,False,Masculino,10,5º ano,1146.32,N6,69.3,6.3,False,False,False,False,False,False,Baixo,Regular,Alta,False,Alta,False,2.2,False,Baixo,Boa,Completa,Baixa,Ruim,0.2988522660388464,True
918,False,Feminino,21,8º ano,861.23,N6,53.2,9.2,False,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,True,1.9,True,Alto,Boa,Insuficiente,Média,Regular,0.24190700412007066,False
919,True,Feminino,19,5º ano,715.51,N7,74.2,7.3,True,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,2.4,False,Baixo,Boa,Parcial,Média,Ruim,0.3802236609770453,False
920,False,Feminino,22,3ª série EM,550.59,N4,64.4,6.8,False,False,False,False,False,False,Alto,Bom,Alta,True,Baixa,False,2.6,False,Alto,Regular,Completa,Média,Boa,0.2984108298999411,False
921,False,Masculino,18,1ª série EM,327.09,N3,93.4,7.3,False,True,False,False,False,False,Alto,Ruim,Alta,True,Alta,False,1.5,False,Moderado,Boa,Parcial,Alta,Ruim,0.2954679223072395,False
922,False,Feminino,10,5º ano,663.75,N2,56.1,6.5,False,True,False,False,False,False,Baixo,Regular,Alta,False,Média,False,1.6,True,Baixo,Boa,Completa,Alta,Ruim,0.49543849323131256,True
923,False,Feminino,13,3ª série EM,850.52,N7,59.9,6.3,True,False,False,False,False,False,Alto,Regular,Média,False,Média,False,3.5,False,Moderado,Regular,Parcial,Média,Boa,0.48749264273101833,False
924,False,Feminino,21,3ª série EM,912.07,N7,97.4,7.2,False,True,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,2.6,False,Moderado,Regular,Completa,Média,Ruim,0.28222483814008237,False
925,True,Feminino,18,8º ano,383.69,N1,59.8,7.2,True,False,False,False,False,False,Alto,Ruim,Alta,True,Média,False,1.8,False,Moderado,Boa,Completa,Média,Ruim,0.448204826368452,False
926,False,Feminino,22,5º ano,260.9,N6,53.0,3.9,False,True,False,False,False,False,Médio,Regular,Média,False,Alta,False,2.3,False,Baixo,Regular,Completa,Alta,Boa,0.6238964096527368,True
927,False,Masculino,14,8º ano,767.3,N5,70.7,6.3,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.8,True,Moderado,Regular,Parcial,Baixa,Boa,0.292672160094173,True
928,True,Feminino,10,2ª série EM,505.24,N3,64.3,6.8,True,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,1.4,False,Alto,Boa,Completa,Alta,Boa,0.4459976456739259,False
929,False,Feminino,14,9º ano,827.64,N1,94.6,3.6,False,False,False,False,False,False,Alto,Ruim,Alta,False,Média,False,1.6,False,Moderado,Boa,Insuficiente,Baixa,Boa,0.3063566804002355,False
930,True,Masculino,21,8º ano,453.86,N3,66.8,7.0,True,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,2.5,False,Baixo,Boa,Parcial,Alta,Ruim,0.4261330194231901,False
931,True,Feminino,14,3ª série EM,370.86,N5,75.6,6.6,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.6,False,Alto,Regular,Completa,Alta,Boa,0.2577987051206593,False
932,False,Masculino,13,7º ano,674.92,N7,53.0,7.3,False,False,False,False,False,True,Alto,Regular,Média,False,Alta,False,2.7,False,Alto,Regular,Completa,Alta,Boa,0.3266627427898764,False
933,True,Feminino,20,9º ano,409.65,N6,94.3,5.9,False,True,False,False,False,True,Médio,Regular,Alta,False,Alta,False,3.4,False,Moderado,Boa,Parcial,Alta,Boa,0.3532960565038258,False
934,True,Masculino,17,6º ano,393.47,N5,68.1,3.0,False,False,False,False,False,False,Médio,Bom,Média,False,Média,False,2.7,False,Moderado,Regular,Completa,Média,Boa,0.44982342554443794,True
935,False,Masculino,17,9º ano,691.2,N7,81.2,4.4,False,False,False,True,False,False,Baixo,Ruim,Alta,True,Alta,False,1.5,False,Moderado,Regular,Completa,Média,Regular,0.3301942319011183,False
936,False,Masculino,14,9º ano,549.44,N1,93.5,6.0,False,False,False,False,False,False,Baixo,Regular,Baixa,False,Alta,False,2.4,False,Moderado,Boa,Parcial,Alta,Boa,0.20526780459093583,False
937,True,Feminino,22,6º ano,359.21,N2,55.4,7.7,False,True,False,False,False,False,Médio,Bom,Média,True,Alta,False,0.3,False,Baixo,Boa,Completa,Baixa,Regular,0.44555620953502056,True
938,False,Masculino,10,8º ano,690.22,N2,85.0,6.3,False,True,False,False,False,False,Médio,Ruim,Média,False,Média,True,1.6,False,Moderado,Ruim,Insuficiente,Média,Ruim,0.37669217186580345,False
939,True,Feminino,13,5º ano,983.85,N2,69.0,7.5,False,False,False,False,False,False,Alto,Regular,Baixa,True,Alta,False,1.3,False,Alto,Boa,Parcial,Alta,Boa,0.24720423778693348,False
940,True,Masculino,22,2ª série EM,324.56,N1,55.4,7.6,False,False,True,False,False,False,Médio,Bom,Baixa,False,Alta,True,3.7,False,Moderado,Regular,Completa,Alta,Regular,0.30282519128899354,True
941,False,Masculino,17,1ª série EM,318.32,N5,80.8,6.9,False,False,False,False,False,False,Baixo,Ruim,Alta,False,Baixa,True,1.6,True,Moderado,Boa,Completa,Média,Boa,0.22160094173042966,True
942,False,Feminino,11,9º ano,1175.04,N1,53.2,3.4,False,False,True,False,False,False,Baixo,Ruim,Alta,False,Média,False,2.9,False,Alto,Ruim,Completa,Baixa,Ruim,0.49793996468510887,False
943,True,Masculino,11,3ª série EM,767.78,N4,54.0,6.3,True,False,True,False,False,False,Médio,Regular,Alta,False,Média,False,2.2,False,Moderado,Ruim,Completa,Média,Boa,0.5135373749264273,False
944,False,Feminino,17,1ª série EM,381.5,N4,84.3,7.0,False,False,False,False,False,False,Alto,Regular,Média,True,Média,False,2.1,False,Moderado,Boa,Completa,Média,Regular,0.20173631547969395,False
945,False,Feminino,19,2ª série EM,684.01,N7,55.0,6.4,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,0.9,False,Alto,Regular,Completa,Média,Boa,0.3575632725132431,False
946,False,Masculino,18,5º ano,2306.51,N6,81.7,3.4,False,True,False,True,False,False,Médio,Regular,Alta,False,Média,False,0.7,False,Alto,Boa,Insuficiente,Média,Ruim,0.5192760447321955,True
947,False,Masculino,13,3ª série EM,1002.45,N6,99.6,4.6,False,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,3.6,False,Baixo,Regular,Completa,Baixa,Boa,0.2401412595644497,False
948,True,Masculino,15,7º ano,847.8,N7,54.6,4.8,False,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,2.3,False,Baixo,Regular,Completa,Alta,Boa,0.42995879929370223,False
949,False,Feminino,21,9º ano,793.75,N6,90.7,6.7,False,True,False,False,True,False,Alto,Regular,Alta,True,Alta,False,2.3,False,Moderado,Boa,Parcial,Alta,Boa,0.6281636256621542,False
950,True,Feminino,21,3ª série EM,488.72,N6,92.7,7.4,False,False,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,0.1,False,Alto,Boa,Completa,Alta,Boa,0.14699823425544434,False
951,True,Masculino,16,8º ano,1532.07,N4,56.4,6.3,False,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,3.8,False,Alto,Boa,Completa,Média,Boa,0.35579752795762215,False
952,False,Masculino,15,7º ano,661.73,N1,92.9,5.0,False,False,False,False,False,False,Médio,Regular,Alta,False,Baixa,False,3.1,False,Moderado,Boa,Completa,Alta,Boa,0.2520600353148911,False
953,False,Masculino,20,7º ano,1656.26,N5,63.0,7.7,False,True,False,False,False,False,Médio,Bom,Média,False,Média,False,1.3,True,Moderado,Ruim,Completa,Média,Ruim,0.41200706297822254,False
954,False,Outro,19,1ª série EM,474.5,N2,85.4,6.3,False,False,False,False,False,False,Alto,Ruim,Alta,False,Média,False,1.2,False,Baixo,Regular,Parcial,Baixa,Boa,0.227781047675103,False
955,True,Masculino,17,7º ano,413.52,N2,88.2,6.1,False,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,1.9,False,Moderado,Boa,Completa,Alta,Regular,0.22424955856386108,False
956,True,Masculino,18,8º ano,634.49,N5,79.1,6.8,False,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,3.4,False,Alto,Boa,Parcial,Alta,Boa,0.2335197174808711,False
957,True,Outro,13,9º ano,721.07,N5,97.9,5.6,False,False,False,False,False,False,Baixo,Regular,Baixa,True,Alta,False,1.8,True,Alto,Regular,Parcial,Média,Regular,0.20350206003531487,False
958,False,Masculino,16,9º ano,402.29,N3,67.3,6.6,True,False,False,False,False,False,Médio,Regular,Alta,False,Média,False,0.8,False,Alto,Ruim,Insuficiente,Alta,Regular,0.44158328428487353,False
959,True,Masculino,21,5º ano,703.33,N5,72.4,2.8,False,False,False,True,False,False,Médio,Ruim,Alta,False,Baixa,False,2.1,False,Baixo,Boa,Completa,Alta,Regular,0.43967039434961736,False
960,True,Feminino,17,8º ano,1936.24,N5,67.2,4.4,True,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.8,False,Alto,Regular,Parcial,Alta,Boa,0.5391406709829311,True
961,False,Masculino,22,6º ano,1101.85,N1,76.9,8.2,False,False,False,False,False,False,Baixo,Ruim,Alta,False,Alta,False,2.4,False,Alto,Regular,Parcial,Baixa,Regular,0.18143025309005298,True
962,False,Masculino,21,7º ano,783.24,N7,71.6,7.9,False,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,1.0,False,Alto,Boa,Completa,Alta,Boa,0.21806945261918775,False
963,False,Feminino,17,6º ano,660.39,N2,92.5,5.9,True,True,True,False,False,False,Baixo,Bom,Baixa,True,Média,False,1.8,True,Moderado,Boa,Completa,Média,Ruim,0.5083872866391996,False
964,True,Feminino,21,8º ano,685.88,N4,95.1,8.1,False,False,False,True,False,False,Alto,Ruim,Baixa,True,Alta,False,2.0,False,Moderado,Regular,Completa,Alta,Regular,0.10550323719835202,False
965,False,Masculino,18,2ª série EM,976.83,N5,77.9,5.9,False,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,3.0,False,Alto,Boa,Insuficiente,Baixa,Boa,0.27854620364920535,False
966,False,Outro,16,6º ano,1893.93,N1,98.8,6.2,False,True,False,False,False,False,Alto,Regular,Alta,True,Média,False,2.9,False,Alto,Regular,Parcial,Alta,Ruim,0.32018834608593294,False
967,False,Masculino,14,2ª série EM,966.47,N6,71.9,6.7,False,False,False,False,False,False,Médio,Regular,Média,True,Alta,False,1.8,False,Alto,Regular,Completa,Média,Regular,0.2697174808711006,False
968,False,Feminino,14,6º ano,529.43,N5,66.9,6.0,True,False,False,False,False,False,Médio,Ruim,Alta,True,Alta,False,1.6,False,Moderado,Boa,Insuficiente,Alta,Boa,0.46983519717480876,True
969,True,Feminino,22,8º ano,297.82,N2,56.1,9.4,False,False,True,False,False,False,Médio,Bom,Alta,False,Alta,True,1.7,False,Moderado,Boa,Insuficiente,Média,Boa,0.22027663331371392,False
970,False,Masculino,19,2ª série EM,402.06,N2,82.6,6.5,False,False,True,True,True,False,Médio,Bom,Média,False,Média,False,1.9,False,Moderado,Boa,Completa,Média,Ruim,0.5256032960565039,True
971,True,Feminino,19,7º ano,679.5,N6,84.1,4.6,False,False,True,False,False,False,Alto,Bom,Média,False,Alta,False,3.2,False,Moderado,Boa,Completa,Baixa,Regular,0.3085638610947617,False
972,True,Feminino,11,5º ano,1646.96,N7,55.9,7.1,False,False,False,False,False,False,Médio,Bom,Média,True,Média,False,2.1,False,Alto,Regular,Completa,Média,Ruim,0.32268981753972925,False
973,False,Feminino,16,5º ano,1075.0,N1,70.6,5.8,False,True,False,True,True,False,Alto,Regular,Alta,False,Média,False,1.8,False,Alto,Boa,Completa,Média,Regular,0.7566215420835786,True
974,False,Masculino,15,8º ano,663.08,N7,65.6,7.8,False,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,1.6,False,Alto,Boa,Completa,Alta,Boa,0.24896998234255446,False
975,False,Masculino,15,2ª série EM,655.79,N5,92.3,6.1,False,False,False,False,False,False,Alto,Regular,Média,True,Alta,True,2.4,False,Alto,Regular,Completa,Baixa,Boa,0.20615067686874633,False
976,False,Masculino,10,2ª série EM,989.14,N5,87.3,9.6,False,False,False,True,False,False,Baixo,Bom,Baixa,False,Alta,False,0.8,False,Moderado,Boa,Completa,Média,Regular,0.07371983519717484,False
977,False,Masculino,15,3ª série EM,663.58,N3,94.8,7.1,False,False,False,False,False,False,Médio,Regular,Média,False,Média,False,2.6,False,Baixo,Regular,Completa,Média,Regular,0.15097115950559153,False
978,True,Feminino,14,3ª série EM,736.26,N2,70.8,8.9,False,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,2.7,False,Moderado,Boa,Completa,Média,Boa,0.17745732783990584,False
979,False,Masculino,16,2ª série EM,941.79,N4,91.9,6.0,False,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,True,2.5,False,Moderado,Boa,Completa,Média,Boa,0.21233078281341963,False
980,True,Feminino,19,6º ano,1000.0,N1,89.7,6.8,False,False,False,False,False,False,Baixo,Regular,Alta,False,Baixa,False,2.9,False,Alto,Boa,Parcial,Alta,Regular,0.1867274867569158,False
981,False,Feminino,12,8º ano,357.79,N2,50.5,5.0,False,False,False,False,False,False,Alto,Regular,Média,True,Média,False,2.7,False,Alto,Ruim,Completa,Alta,Boa,0.4392289582107122,False
982,True,Feminino,21,8º ano,1045.06,N3,70.0,6.7,True,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,2.2,True,Moderado,Regular,Completa,Alta,Boa,0.4252501471453797,True
983,True,Feminino,22,7º ano,437.89,N3,86.9,6.3,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,3.0,False,Alto,Ruim,Parcial,Alta,Boa,0.22115950559152442,False
984,False,Masculino,19,1ª série EM,912.96,N3,54.6,5.5,False,True,False,False,False,False,Médio,Regular,Média,False,Alta,False,1.3,False,Moderado,Boa,Parcial,Média,Ruim,0.546203649205415,True
985,True,Masculino,13,3ª série EM,1106.64,N1,90.7,7.2,True,False,False,True,False,False,Baixo,Bom,Média,True,Alta,False,2.8,True,Alto,Ruim,Completa,Média,Regular,0.31180105944673336,True
986,False,Feminino,15,7º ano,1732.04,N7,99.7,7.0,False,False,False,False,False,False,Baixo,Ruim,Alta,True,Média,False,0.6,True,Moderado,Ruim,Completa,Baixa,Boa,0.13375515008828723,False
987,False,Masculino,22,7º ano,933.49,N5,67.1,6.1,False,True,True,False,True,False,Alto,Bom,Alta,False,Alta,False,1.8,False,Moderado,Boa,Completa,Média,Boa,0.7588287227781049,False
988,True,Feminino,13,1ª série EM,936.11,N5,96.1,5.8,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.0,True,Moderado,Boa,Completa,Baixa,Regular,0.20261918775750445,False
