id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
40964,2° EF,False,14,Masculino,False,True,True,True,Parda,Rural,Reprovado,False,89.8,9.4,Alto,3654.17,2.9,False,False,False,False,Boa,False
40965,7° EF,False,18,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,81.3,6.9,Baixo,1034.28,3.1,False,False,False,False,Boa,False
40966,4° EF,False,16,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,67.0,9.4,Médio,518.02,2.9,False,False,False,False,Ruim,False
40967,8° EF,False,14,Masculino,False,False,True,False,Parda,Urbana,Evadido,False,80.8,8.1,Baixo,1501.73,2.0,False,False,False,False,Ruim,False
40968,7° EF,False,7,Feminino,False,True,False,False,Indígena,Urbana,Aprovado,False,85.0,8.4,Baixo,4569.46,1.4,True,False,False,False,Regular,False
40969,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,92.4,1.2,Médio,1702.55,2.5,False,False,False,False,Boa,False
40970,1° EF,False,15,Outro,False,True,False,False,Preta,Rural,Aprovado,False,80.9,7.5,Baixo,2275.02,1.3,True,False,False,False,Boa,False
40971,6° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.3,8.1,Muito baixo,1439.38,1.2,False,False,False,False,Ruim,False
40972,3° EF,False,18,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,86.6,9.0,Alto,218.49,3.4,False,False,False,True,Boa,False
40973,7° EF,False,14,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,72.0,8.8,Muito alto,1679.07,1.0,False,True,False,False,Regular,False
40974,2° EM,False,10,Feminino,False,True,True,False,Não declarada,Urbana,Reprovado,False,93.8,9.3,Alto,2902.33,3.2,False,False,False,True,Ruim,False
40975,2° EM,False,16,Outro,True,True,True,False,Amarela,Urbana,Aprovado,False,75.0,6.8,Baixo,1932.92,1.1,False,True,False,False,Regular,False
40976,5° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,93.1,7.2,Médio,2424.83,2.3,False,False,False,False,Boa,False
40977,1° EM,False,8,Feminino,False,True,False,False,Branca,Urbana,Aprovado,True,82.5,5.5,Alto,768.16,1.6,False,False,False,True,Boa,False
40978,4° EF,False,17,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,87.1,9.3,Muito baixo,4126.62,1.7,False,False,False,False,Regular,False
40979,1° EF,False,10,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,86.0,9.8,Médio,10189.19,1.3,False,False,False,True,Regular,False
40980,2° EM,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.0,4.7,Médio,2781.14,2.7,False,False,False,False,Boa,False
40981,2° EF,False,15,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,82.1,7.6,Muito alto,2115.92,2.9,False,False,False,False,Regular,False
40982,1° EF,False,18,Feminino,True,True,True,False,Parda,Rural,Aprovado,False,98.4,0.5,Alto,709.4,3.2,True,True,False,False,Boa,False
40983,5° EF,False,17,Masculino,False,False,True,False,Preta,Urbana,Aprovado,False,83.5,6.9,Alto,3353.11,1.1,False,False,False,False,Ruim,False
40984,5° EF,False,6,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,79.8,5.1,Baixo,3356.0,3.2,False,False,False,True,Boa,False
40985,1° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,82.0,6.3,Muito baixo,3348.17,2.8,False,False,False,False,Boa,False
40986,1° EM,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.1,5.8,Baixo,1682.69,0.0,False,False,False,True,Regular,False
40987,5° EF,False,11,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,83.6,7.8,Baixo,8432.69,2.2,False,False,False,False,Regular,False
40988,6° EF,False,15,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,79.4,1.4,Médio,1217.41,3.0,False,False,False,True,Ruim,False
40989,4° EF,False,7,Outro,True,True,False,False,Preta,Urbana,Aprovado,False,86.1,8.1,Muito baixo,1400.79,2.2,False,False,False,False,Boa,False
40990,7° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,77.1,5.7,Médio,1600.56,1.4,False,False,True,False,Ruim,False
40991,1° EM,False,9,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,85.7,9.4,Médio,1380.57,0.4,True,False,False,False,Boa,False
40992,2° EM,False,12,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,96.0,6.1,Alto,5020.35,1.0,True,False,False,False,Ruim,False
40993,3° EM,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,85.1,9.8,Muito baixo,2834.51,2.5,False,False,False,True,Boa,False
40994,6° EF,False,19,Outro,True,True,True,False,Branca,Urbana,Aprovado,False,88.3,8.9,Médio,5300.44,0.7,True,False,False,False,Boa,False
40995,3° EM,False,19,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,94.2,5.8,Baixo,4772.08,1.5,False,False,False,False,Ruim,False
40996,4° EF,False,9,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,88.3,8.6,Baixo,1658.61,2.3,False,False,False,False,Boa,False
40997,1° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,72.5,9.8,Baixo,542.16,1.3,False,False,False,False,Ruim,False
40998,1° EM,False,18,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,80.9,9.5,Alto,3320.5,0.9,False,False,False,False,Regular,False
40999,3° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,96.8,4.6,Médio,1527.39,0.9,False,True,False,False,Regular,False
41000,1° EF,False,6,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,94.5,9.1,Médio,1540.58,2.9,False,False,False,False,Regular,False
41001,2° EM,False,16,Feminino,False,True,True,False,Parda,Rural,Evadido,False,93.6,6.3,Médio,1447.64,1.6,False,False,False,False,Regular,False
41002,1° EM,False,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,89.0,7.7,Muito alto,3824.4,1.3,False,False,False,False,Ruim,False
41003,2° EF,False,15,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,84.7,5.7,Baixo,1687.05,0.2,True,True,False,True,Boa,False
41004,1° EM,False,18,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,92.1,7.2,Médio,3034.74,3.5,False,False,False,False,Boa,False
41005,1° EM,False,15,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,91.5,8.7,Alto,1556.53,1.3,False,False,False,False,Regular,False
41006,2° EM,False,8,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,91.0,6.3,Baixo,1875.69,2.5,False,False,False,False,Boa,False
41007,7° EF,False,14,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,88.1,9.3,Muito baixo,682.49,3.0,False,False,False,True,Boa,False
41008,9° EF,False,13,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,82.2,9.6,Baixo,2967.02,1.7,False,False,False,True,Regular,False
41009,1° EM,False,17,Masculino,True,True,True,False,Amarela,Urbana,Aprovado,False,86.6,1.5,Baixo,2554.96,1.0,False,False,False,False,Ruim,False
41010,9° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,88.3,7.5,Baixo,1442.53,0.7,False,False,False,False,Boa,False
41011,8° EF,False,9,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,80.9,0.6,Baixo,1483.92,2.4,False,False,False,False,Regular,False
41012,7° EF,False,10,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,81.4,8.6,Baixo,100.14,3.0,False,False,False,False,Boa,False
41013,6° EF,False,19,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,94.3,7.8,Baixo,1478.93,1.7,False,False,False,False,Boa,False
41014,3° EM,False,10,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,83.8,7.6,Médio,4681.59,2.0,False,False,False,True,Boa,False
41015,5° EF,False,8,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,99.1,8.7,Baixo,2455.9,1.6,False,False,False,True,Boa,False
41016,2° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,86.6,8.8,Médio,2895.33,1.5,False,False,False,False,Boa,False
41017,1° EM,False,19,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,90.3,5.3,Médio,1628.38,3.4,False,True,False,True,Regular,False
41018,3° EF,False,6,Masculino,True,True,True,False,Branca,Rural,Reprovado,False,88.1,2.6,Médio,1445.53,2.3,False,False,False,False,Ruim,False
41019,7° EF,False,18,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.9,7.3,Médio,1527.66,1.6,False,False,False,False,Boa,False
41020,2° EF,False,8,Feminino,True,True,True,False,Parda,Rural,Aprovado,False,96.7,9.4,Baixo,891.47,1.7,False,False,False,False,Boa,False
41021,8° EF,False,11,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,75.8,6.2,Baixo,2512.72,1.5,False,True,False,True,Ruim,False
41022,3° EM,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.5,6.2,Muito baixo,1902.99,1.3,False,False,False,False,Boa,False
41023,9° EF,False,10,Feminino,False,True,False,False,Parda,Urbana,Em andamento,False,83.0,6.4,Alto,2641.85,2.1,False,False,False,True,Regular,False
41024,3° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.0,7.6,Muito baixo,1240.49,0.4,True,False,False,False,Boa,False
41025,3° EM,False,11,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,97.3,7.6,Médio,1524.22,0.8,False,False,False,False,Regular,False
41026,4° EF,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,74.4,5.6,Alto,2727.98,1.3,False,True,False,False,Boa,False
41027,6° EF,False,7,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,82.9,6.2,Médio,1733.06,2.3,False,False,False,False,Regular,False
41028,6° EF,False,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,93.1,9.5,Alto,3218.5,1.1,False,False,False,False,Regular,False
41029,3° EM,False,15,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,81.6,5.0,Médio,1293.7,3.4,False,False,False,False,Ruim,False
41030,1° EF,False,9,Masculino,False,False,False,False,Parda,Urbana,Reprovado,False,95.3,9.5,Médio,2545.03,1.4,False,False,False,False,Ruim,False
41031,9° EF,False,10,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,84.1,2.5,Médio,774.86,1.8,False,False,False,False,Boa,False
41032,5° EF,False,19,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,76.9,6.2,Médio,1691.86,2.7,False,False,False,True,Boa,False
41033,1° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,88.4,7.8,Médio,2457.57,1.4,True,False,False,False,Regular,False
41034,3° EM,False,17,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,88.2,7.7,Alto,4224.07,3.3,False,True,False,False,Boa,False
41035,8° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,71.6,7.4,Baixo,3015.55,1.9,False,True,False,False,Regular,False
41036,9° EF,False,9,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,92.6,6.0,Médio,1954.11,2.3,False,True,False,False,Boa,False
41037,3° EF,False,14,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,78.2,5.4,Baixo,4284.44,1.8,False,False,False,False,Boa,False
41038,1° EM,False,6,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,80.8,0.3,Baixo,2551.56,2.0,True,False,False,False,Boa,False
41039,1° EM,False,8,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,89.3,5.4,Médio,1450.96,1.4,True,False,False,True,Ruim,False
41040,6° EF,False,18,Masculino,False,True,True,True,Branca,Rural,Reprovado,False,96.7,8.2,Médio,1007.29,1.6,False,False,False,True,Ruim,False
41041,7° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,68.9,1.1,Muito alto,898.89,1.6,True,False,False,False,Regular,False
41042,3° EM,False,11,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,95.0,7.7,Muito alto,1943.04,2.2,False,False,False,False,Regular,False
41043,2° EM,False,6,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,93.4,7.7,Baixo,672.67,0.8,False,False,False,False,Boa,False
41044,6° EF,False,11,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,79.0,6.8,Médio,48.04,2.4,True,False,False,False,Ruim,False
41045,8° EF,False,9,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,85.2,5.2,Médio,3179.49,2.7,False,False,False,False,Regular,False
41046,1° EM,True,12,Feminino,False,True,False,False,Preta,Urbana,Evadido,False,87.8,8.0,Médio,3071.1,4.1,True,False,False,False,Ruim,True
41047,1° EF,False,13,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,78.4,8.2,Médio,257.17,1.8,True,False,False,False,Ruim,False
41048,7° EF,False,10,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,76.8,1.4,Médio,1373.28,2.2,True,False,False,True,Boa,False
41049,3° EM,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,93.0,5.8,Baixo,4605.32,1.4,False,False,False,False,Ruim,False
41050,3° EM,False,18,Masculino,True,True,True,False,Branca,Rural,Reprovado,False,87.4,6.3,Médio,990.2,3.5,False,True,False,False,Boa,False
41051,1° EM,False,12,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,82.9,7.4,Baixo,2726.58,1.3,False,True,False,False,Regular,False
41052,2° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,79.4,8.1,Médio,661.03,2.1,False,False,False,True,Regular,False
41053,3° EM,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,92.7,7.4,Médio,6370.09,3.8,False,False,False,False,Regular,False
41054,8° EF,False,13,Masculino,False,True,False,False,Não declarada,Urbana,Aprovado,False,86.7,9.2,Médio,1676.61,2.8,False,False,False,False,Boa,False
41055,3° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.6,9.6,Médio,4103.14,0.2,False,False,False,True,Regular,False
41056,9° EF,False,8,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,98.2,2.8,Muito alto,3308.78,1.9,False,False,False,False,Boa,False
41057,2° EM,False,6,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,89.3,7.2,Alto,1415.81,2.2,False,True,False,False,Regular,False
41058,2° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,84.7,5.9,Médio,1652.38,0.9,True,False,True,True,Boa,False
41059,2° EM,False,14,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,92.7,8.3,Baixo,3072.07,4.2,False,False,False,False,Boa,False
41060,2° EM,True,15,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,74.8,6.6,Muito baixo,946.62,1.2,True,False,False,False,Boa,True
41061,1° EF,False,13,Feminino,False,False,False,False,Preta,Urbana,Aprovado,False,65.9,7.2,Alto,614.06,2.9,False,False,True,False,Regular,False
41062,2° EM,False,10,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,95.5,9.9,Médio,378.78,2.0,True,False,False,False,Regular,False
41063,3° EM,False,7,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,74.1,7.6,Médio,1223.06,1.2,False,False,False,False,Regular,False
41064,1° EF,False,12,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,99.6,9.5,Muito baixo,3033.27,2.7,True,False,False,False,Boa,False
41065,4° EF,False,13,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,84.6,6.6,Médio,1089.7,1.6,False,False,False,True,Regular,False
41066,5° EF,False,16,Masculino,True,True,True,False,Preta,Rural,Reprovado,False,88.5,3.8,Muito alto,1295.99,4.3,False,False,False,False,Regular,False
41067,5° EF,False,8,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,100.0,0.6,Baixo,3333.92,2.5,False,False,False,True,Regular,False
41068,1° EM,False,10,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,82.5,0.4,Médio,3009.83,2.5,False,False,False,False,Ruim,False
41069,5° EF,False,6,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,87.2,2.2,Baixo,2105.79,2.0,False,True,False,False,Ruim,False
41070,3° EM,False,9,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,93.5,6.5,Alto,1970.75,0.5,False,False,False,False,Boa,False
41071,3° EM,False,10,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,87.3,9.0,Baixo,1473.81,0.1,False,False,False,False,Boa,False
41072,4° EF,False,7,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,84.2,6.6,Médio,2344.05,2.5,False,False,False,True,Ruim,False
41073,7° EF,False,7,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,77.3,7.4,Alto,2132.31,2.9,True,False,False,False,Boa,False
41074,7° EF,False,12,Masculino,False,True,True,False,Indígena,Urbana,Reprovado,False,88.3,8.3,Alto,779.4,1.0,False,False,False,True,Boa,False
41075,7° EF,False,10,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,89.1,2.3,Muito alto,897.72,1.7,False,False,False,True,Regular,False
41076,5° EF,False,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.4,1.2,Baixo,1552.95,2.5,False,True,False,False,Boa,False
41077,3° EF,False,11,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,84.2,6.2,Baixo,1891.01,0.7,False,False,False,False,Ruim,False
41078,1° EF,False,10,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,83.3,5.1,Baixo,2099.25,3.1,False,False,False,False,Regular,False
41079,2° EF,False,6,Feminino,False,True,True,True,Indígena,Rural,Aprovado,False,86.4,3.9,Médio,11271.7,2.5,False,False,False,False,Ruim,False
41080,2° EM,False,12,Feminino,False,True,True,False,Amarela,Rural,Evadido,False,94.4,7.6,Médio,2773.23,2.0,False,False,False,False,Ruim,False
41081,4° EF,False,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.2,9.2,Médio,2944.56,3.9,True,False,False,False,Boa,False
41082,1° EF,False,16,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,82.6,5.1,Muito baixo,1307.24,2.4,False,False,False,False,Boa,False
41083,8° EF,False,9,Feminino,False,True,False,False,Branca,Urbana,Reprovado,False,95.4,2.5,Alto,1561.62,2.5,True,False,False,False,Ruim,False
41084,1° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,94.7,5.4,Médio,3008.18,1.6,False,False,False,False,Regular,False
41085,1° EF,False,14,Masculino,True,True,True,False,Preta,Urbana,Aprovado,False,94.3,8.2,Médio,3546.38,1.6,False,False,False,False,Regular,False
41086,8° EF,False,18,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,93.2,9.7,Médio,1650.09,1.4,True,False,False,False,Regular,False
41087,8° EF,False,8,Masculino,False,False,True,False,Branca,Rural,Reprovado,False,96.7,8.3,Muito alto,2017.51,1.1,False,False,False,True,Boa,False
41088,1° EF,False,12,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,92.5,7.8,Baixo,10664.9,3.0,False,False,False,True,Ruim,False
41089,6° EF,False,11,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,79.3,1.5,Médio,1167.53,1.0,False,False,False,True,Boa,False
41090,6° EF,False,7,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,70.8,3.2,Médio,2223.15,2.3,False,False,False,True,Boa,False
41091,7° EF,False,11,Feminino,True,True,True,False,Indígena,Urbana,Aprovado,False,79.8,9.2,Baixo,1178.16,1.1,False,False,True,True,Regular,False
41092,9° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,85.0,5.1,Baixo,8311.43,2.2,True,False,False,False,Ruim,False
41093,4° EF,False,19,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,73.0,2.5,Muito alto,2069.12,2.0,False,False,False,True,Boa,False
41094,6° EF,False,17,Feminino,True,True,True,False,Parda,Urbana,Em andamento,False,93.5,2.1,Baixo,2865.86,1.1,False,False,False,False,Ruim,False
41095,1° EM,True,18,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,78.5,8.2,Alto,1428.86,3.5,False,False,False,False,Regular,True
41096,2° EM,False,6,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,92.6,5.8,Baixo,116.53,1.1,False,False,False,False,Boa,False
41097,2° EM,False,19,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,76.0,6.4,Baixo,2362.55,2.1,False,False,False,True,Boa,False
