id_aluno,etapa_ensino,evasao,sexo,idade,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
1678,5° EF,False,Feminino,10,False,True,True,False,Parda,Urbana,Evadido,False,85.3,3.8,Baixo,1687.74,2.8,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Média,Boa,0.37857847976308,False
1679,3° EF,False,Masculino,7,False,True,True,True,Branca,Rural,Aprovado,False,94.5,9.8,Baixo,5186.27,0.9,False,False,False,False,False,Médio,Bom,Baixa,True,Baixa,False,False,Baixo,Regular,Parcial,Alta,Ruim,0.037018756169792666,False
1680,9° EF,False,Feminino,14,False,True,True,False,Parda,Urbana,Reprovado,False,85.6,4.4,Baixo,3762.8,1.7,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,False,Alto,Boa,Parcial,Média,Boa,0.34748272458045415,True
1681,5° EF,False,Masculino,13,True,True,False,False,Parda,Urbana,Reprovado,True,93.4,8.4,Alto,5193.59,3.5,False,False,False,False,False,Baixo,Regular,Baixa,False,Média,False,False,Moderado,Ruim,Parcial,Média,Ruim,0.27607765712405397,True
1682,3° EM,False,Masculino,19,False,False,True,False,Branca,Urbana,Em andamento,False,77.5,6.7,Médio,1330.62,0.6,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,False,Alto,Regular,Parcial,Baixa,Boa,0.27393879565646595,True
1683,8° EF,False,Feminino,8,False,True,True,False,Parda,Urbana,Aprovado,False,93.9,5.7,Médio,3636.03,0.5,False,False,False,False,False,Médio,Bom,Baixa,True,Alta,False,False,Moderado,Ruim,Insuficiente,Alta,Boa,0.24234945705824287,True
1684,1° EM,False,Masculino,7,False,True,False,False,Parda,Urbana,Aprovado,False,81.6,6.2,Médio,7678.5,2.3,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Boa,Insuficiente,Alta,Boa,0.27838104639684114,False
1685,2° EF,False,Masculino,14,True,True,False,False,Amarela,Urbana,Evadido,False,91.8,4.5,Alto,5557.53,3.1,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Insuficiente,Média,Regular,0.3119447186574532,True
1686,2° EM,False,Masculino,6,False,True,True,False,Branca,Urbana,Aprovado,False,89.4,8.9,Médio,4733.16,0.4,False,False,False,False,False,Médio,Bom,Média,False,Média,False,False,Alto,Boa,Insuficiente,Média,Boa,0.10661401776900292,False
1687,2° EM,False,Masculino,7,True,True,False,False,Branca,Urbana,Aprovado,False,97.8,3.0,Baixo,3416.69,2.4,False,False,False,False,False,Médio,Bom,Alta,True,Média,False,False,Baixo,Boa,Parcial,Alta,Regular,0.3563672260612044,False
1688,6° EF,False,Feminino,17,False,True,True,False,Parda,Urbana,Aprovado,False,85.5,0.4,Baixo,3516.53,2.6,False,False,False,False,False,Médio,Bom,Alta,True,Média,False,False,Alto,Boa,Parcial,Alta,Regular,0.5454096742349457,False
1689,8° EF,False,Feminino,11,True,True,True,False,Parda,Urbana,Reprovado,False,74.1,5.8,Alto,4194.94,0.1,False,False,False,False,False,Médio,Regular,Média,False,Alta,False,False,Moderado,Boa,Parcial,Alta,Boa,0.3351431391905233,False
1690,1° EM,False,Feminino,7,False,False,True,False,Branca,Urbana,Aprovado,False,68.6,7.3,Alto,7803.74,2.8,False,False,False,False,False,Médio,Ruim,Alta,False,Média,False,False,Moderado,Ruim,Completa,Média,Regular,0.2882527147087859,True
1691,3° EF,False,Feminino,9,False,True,False,False,Parda,Urbana,Evadido,True,95.1,5.3,Alto,8853.7,2.9,False,True,False,False,False,Alto,Bom,Média,False,Baixa,False,False,Moderado,Regular,Parcial,Alta,Regular,0.4206975978940442,False
1692,6° EF,False,Feminino,17,False,True,True,False,Preta,Urbana,Aprovado,False,88.5,8.7,Baixo,4638.03,1.7,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Baixo,Ruim,Insuficiente,Média,Boa,0.12092793682132284,False
1693,5° EF,False,Masculino,13,True,False,True,False,Parda,Rural,Aprovado,False,93.9,8.0,Médio,4276.7,3.3,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,False,Baixo,Boa,Completa,Alta,Regular,0.12882527147087858,False
1694,2° EF,False,Feminino,16,False,True,False,True,Parda,Rural,Aprovado,False,81.5,4.9,Alto,7891.32,3.1,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Regular,Parcial,Baixa,Regular,0.343040473840079,False
1695,5° EF,False,Masculino,13,False,True,False,False,Parda,Urbana,Reprovado,False,84.5,5.8,Baixo,4544.31,2.1,False,False,False,False,False,Médio,Bom,Baixa,True,Baixa,True,False,Baixo,Boa,Completa,Alta,Boa,0.2838104639684107,False
1696,1° EF,False,Masculino,13,False,True,True,False,Branca,Urbana,Aprovado,False,70.5,7.1,Muito baixo,5542.19,1.5,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,False,Baixo,Regular,Completa,Alta,Boa,0.28874629812438307,False
1697,1° EF,False,Masculino,7,False,True,True,False,Parda,Urbana,Aprovado,False,98.7,8.6,Alto,2981.34,1.0,False,False,False,False,False,Médio,Bom,Média,False,Baixa,False,False,Moderado,Ruim,Completa,Alta,Boa,0.07551826258637712,False
1698,2° EF,False,Masculino,19,True,False,True,False,Branca,Urbana,Evadido,False,91.6,5.1,Muito baixo,7069.43,2.0,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Boa,Completa,Baixa,Boa,0.28331688055281357,True
1699,3° EM,False,Feminino,17,True,True,True,False,Parda,Urbana,Aprovado,False,97.9,4.5,Muito baixo,5382.43,2.6,False,False,True,False,False,Baixo,Bom,Média,False,Alta,False,True,Baixo,Ruim,Completa,Média,Ruim,0.2818361303060217,True
1700,7° EF,False,Masculino,6,False,True,True,False,Parda,Urbana,Aprovado,False,82.4,7.7,Muito baixo,7592.1,1.7,False,False,False,False,False,Médio,Bom,Alta,True,Média,True,False,Alto,Ruim,Completa,Média,Boa,0.20039486673247775,False
1701,3° EM,False,Feminino,17,False,True,False,False,Amarela,Urbana,Reprovado,False,90.4,3.5,Alto,7366.37,0.2,False,False,False,False,False,Médio,Bom,Baixa,False,Alta,False,True,Moderado,Regular,Completa,Média,Regular,0.3682132280355381,False
1702,6° EF,False,Masculino,11,False,True,True,False,Parda,Urbana,Evadido,False,91.8,8.2,Médio,2854.24,3.3,False,True,False,False,False,Alto,Regular,Alta,False,Média,True,False,Alto,Boa,Insuficiente,Alta,Boa,0.12931885488647588,False
1703,4° EF,False,Masculino,19,True,True,False,False,Parda,Urbana,Aprovado,False,83.8,5.4,Muito baixo,6847.17,2.2,False,True,False,False,False,Alto,Ruim,Alta,False,Alta,True,False,Alto,Regular,Completa,Baixa,Boa,0.3070088845014808,True
1704,7° EF,False,Masculino,13,False,True,True,False,Parda,Urbana,Em andamento,False,95.6,9.9,Médio,7520.47,1.6,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,False,Baixo,Regular,Parcial,Média,Boa,0.026653504442250755,False
1705,6° EF,False,Masculino,16,False,True,False,False,Parda,Urbana,Aprovado,False,98.3,3.0,Baixo,3899.88,2.9,False,False,True,False,False,Baixo,Bom,Média,False,Alta,True,True,Moderado,Boa,Completa,Alta,Boa,0.35389930898321825,False
1706,2° EF,False,Masculino,9,True,True,False,False,Branca,Urbana,Aprovado,False,96.6,5.9,Muito baixo,2516.1,3.5,False,True,False,False,False,Médio,Regular,Alta,False,Média,False,False,Baixo,Boa,Completa,Alta,Regular,0.21915103652517282,False
1707,8° EF,False,Masculino,15,False,True,True,False,Branca,Rural,Aprovado,False,93.1,6.7,Alto,1160.39,0.8,False,False,False,False,False,Baixo,Regular,Alta,True,Baixa,False,True,Baixo,Regular,Completa,Alta,Boa,0.19693978282329716,False
1708,3° EF,False,Feminino,15,False,True,False,False,Parda,Urbana,Aprovado,False,82.7,6.1,Alto,4735.72,2.4,False,False,False,False,True,Médio,Bom,Média,False,Alta,False,False,Alto,Boa,Completa,Baixa,Regular,0.2778874629812439,False
1709,8° EF,False,Feminino,8,False,True,True,False,Parda,Urbana,Aprovado,False,82.8,5.4,Médio,3950.33,0.6,False,False,True,False,False,Baixo,Ruim,Alta,False,Baixa,False,False,Moderado,Regular,Completa,Alta,Boa,0.31194471865745316,True
1710,8° EF,False,Outro,9,False,True,False,False,Preta,Urbana,Reprovado,False,98.8,3.6,Muito baixo,5565.25,2.5,False,False,False,False,False,Médio,Bom,Baixa,False,Alta,False,False,Alto,Boa,Completa,Média,Ruim,0.3218163869693979,False
1711,2° EF,False,Feminino,12,False,True,True,False,Parda,Urbana,Aprovado,False,66.2,3.5,Médio,2639.18,2.1,True,False,False,False,False,Médio,Bom,Média,False,Média,True,False,Moderado,Regular,Completa,Baixa,Ruim,0.6521882198091478,True
1712,1° EF,False,Outro,17,False,True,True,False,Branca,Urbana,Evadido,False,92.6,5.8,Muito alto,7995.92,2.6,False,False,False,False,False,Alto,Ruim,Média,True,Alta,False,False,Alto,Boa,Completa,Alta,Boa,0.24383020730503463,True
1713,1° EM,False,Masculino,13,True,True,True,False,Parda,Urbana,Aprovado,False,92.4,5.7,Baixo,3195.2,1.5,False,True,False,False,True,Alto,Regular,Média,True,Alta,False,False,Moderado,Ruim,Parcial,Alta,Regular,0.2497532082922014,False
1714,6° EF,False,Feminino,7,True,True,True,False,Preta,Urbana,Aprovado,False,90.6,1.5,Médio,2945.36,0.1,False,False,False,False,False,Médio,Ruim,Alta,True,Alta,False,False,Alto,Boa,Parcial,Alta,Regular,0.4659427443237908,False
1715,1° EF,False,Masculino,12,False,True,False,False,Branca,Urbana,Aprovado,False,99.7,9.0,Baixo,4973.48,1.5,False,False,False,False,False,Baixo,Ruim,Média,False,Baixa,False,True,Alto,Boa,Parcial,Alta,Ruim,0.050839091806515295,False
1716,3° EM,False,Feminino,6,False,True,True,False,Parda,Urbana,Evadido,False,83.6,5.9,Baixo,5118.14,2.4,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Baixo,Ruim,Completa,Média,Boa,0.28331688055281345,False
1717,1° EF,False,Feminino,19,False,True,True,False,Parda,Rural,Aprovado,False,84.3,1.1,Alto,2854.88,3.0,True,False,False,False,False,Médio,Regular,Alta,False,Alta,False,False,Moderado,Regular,Completa,Alta,Regular,0.6813096413293849,False
1718,9° EF,False,Feminino,6,False,True,True,False,Não declarada,Urbana,Evadido,False,75.0,4.5,Médio,3307.71,0.8,False,False,False,False,False,Alto,Bom,Baixa,True,Média,False,False,Baixo,Ruim,Parcial,Alta,Boa,0.3948667324777888,True
1719,3° EM,False,Feminino,11,True,True,True,False,Parda,Urbana,Aprovado,False,86.7,5.5,Baixo,2492.94,3.0,False,False,False,False,False,Alto,Regular,Média,False,Média,False,False,Moderado,Ruim,Completa,Baixa,Boa,0.2877591312931886,False
1720,3° EF,False,Feminino,15,False,True,True,False,Branca,Urbana,Aprovado,False,82.3,5.3,Médio,6869.69,1.4,False,False,False,False,False,Médio,Ruim,Alta,False,Média,False,False,Baixo,Regular,Completa,Alta,Regular,0.31934846989141175,True
1721,2° EF,False,Masculino,6,True,True,True,False,Branca,Urbana,Aprovado,True,84.4,7.2,Médio,7281.48,2.4,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,True,Alto,Regular,Completa,Alta,Regular,0.37973017439947354,False
1722,2° EF,False,Feminino,12,False,False,True,False,Branca,Urbana,Aprovado,False,95.3,3.2,Baixo,4826.84,1.5,False,False,True,False,False,Alto,Ruim,Média,False,Média,False,False,Alto,Ruim,Parcial,Média,Regular,0.35883514313919057,True
1723,4° EF,False,Feminino,11,True,True,True,False,Amarela,Urbana,Reprovado,False,98.0,6.4,Alto,6834.82,2.2,False,False,False,False,False,Alto,Bom,Média,False,Alta,False,False,Baixo,Regular,Completa,Baixa,Regular,0.18756169792694968,False
1724,2° EF,False,Masculino,16,False,True,True,True,Parda,Rural,Aprovado,False,79.9,7.8,Médio,7009.07,2.9,False,False,False,False,False,Médio,Ruim,Alta,False,Média,False,False,Alto,Regular,Insuficiente,Baixa,Ruim,0.20779861796643637,False
1725,9° EF,False,Feminino,16,False,True,False,False,Parda,Urbana,Aprovado,False,85.1,7.3,Médio,2242.26,0.8,False,False,False,False,True,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Baixa,Regular,0.2068114511352419,True
1726,1° EF,False,Masculino,11,True,True,True,False,Parda,Urbana,Aprovado,False,97.8,5.9,Médio,8845.44,1.3,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,False,Baixo,Boa,Parcial,Baixa,Regular,0.21322803553800596,False
1727,7° EF,False,Feminino,8,True,True,False,False,Parda,Urbana,Aprovado,False,73.7,6.2,Muito baixo,7687.79,2.2,False,False,False,False,False,Médio,Regular,Média,False,Alta,True,False,Baixo,Regular,Parcial,Alta,Ruim,0.3173741362290227,True
1728,3° EM,False,Feminino,12,True,True,False,False,Branca,Rural,Reprovado,False,75.8,10.0,Médio,2770.32,4.4,False,False,False,False,False,Baixo,Bom,Alta,True,Baixa,False,False,Baixo,Boa,Completa,Média,Boa,0.11944718657453111,False
1729,1° EM,False,Masculino,6,True,True,True,False,Branca,Urbana,Aprovado,False,79.1,8.2,Baixo,2624.22,1.1,False,False,True,False,False,Médio,Bom,Alta,True,Alta,False,False,Alto,Regular,Parcial,Alta,Regular,0.19200394866732484,True
1730,8° EF,False,Feminino,15,False,True,True,False,Parda,Urbana,Aprovado,False,90.0,5.5,Médio,2141.65,4.0,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,False,Baixo,Ruim,Completa,Alta,Ruim,0.27147087857847985,False
1731,4° EF,False,Masculino,18,False,True,True,False,Branca,Urbana,Aprovado,False,78.6,5.7,Médio,2243.08,4.0,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,True,Alto,Regular,Completa,Alta,Boa,0.31786771964462,False
1732,8° EF,False,Masculino,7,True,False,True,False,Branca,Urbana,Evadido,False,98.9,8.1,Médio,7106.59,1.9,False,False,False,False,False,Médio,Bom,Média,False,Alta,False,False,Baixo,Boa,Parcial,Alta,Boa,0.09921026653504443,False
1733,7° EF,False,Feminino,9,False,True,True,False,Parda,Urbana,Reprovado,False,86.8,5.8,Alto,4885.27,1.7,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Alto,Ruim,Completa,Alta,Boa,0.27245804540967433,False
1734,6° EF,False,Masculino,13,False,True,False,True,Parda,Urbana,Evadido,False,88.0,9.0,Baixo,7383.93,1.3,False,False,False,False,False,Médio,Bom,Média,False,Baixa,False,False,Moderado,Boa,Completa,Alta,Regular,0.10858835143139194,False
1735,2° EF,False,Feminino,6,True,True,False,False,Parda,Urbana,Aprovado,False,81.8,8.0,Baixo,7091.38,1.9,True,False,False,False,False,Alto,Bom,Baixa,True,Alta,False,False,Alto,Ruim,Completa,Alta,Ruim,0.35307666995722287,False
1736,2° EM,True,Feminino,14,True,True,False,False,Branca,Urbana,Evadido,False,74.2,5.1,Baixo,2066.69,1.6,False,False,False,False,False,Médio,Ruim,Média,True,Baixa,False,False,Moderado,Ruim,Parcial,Alta,Boa,0.3692003948667325,False
1737,6° EF,False,Masculino,9,True,True,False,False,Branca,Urbana,Aprovado,False,91.4,8.5,Médio,6613.72,1.9,False,False,False,False,True,Alto,Ruim,Média,False,Alta,True,False,Moderado,Boa,Insuficiente,Baixa,Boa,0.11648568608094766,False
1738,3° EF,False,Feminino,14,True,True,True,False,Parda,Urbana,Reprovado,False,93.4,6.0,Baixo,1285.8,3.5,False,False,False,False,False,Alto,Bom,Baixa,False,Baixa,False,False,Alto,Regular,Parcial,Média,Boa,0.23000987166831194,False
1739,5° EF,False,Feminino,17,False,True,False,False,Parda,Urbana,Aprovado,False,93.4,7.0,Muito alto,3626.08,1.4,False,True,False,False,False,Alto,Ruim,Baixa,True,Média,True,False,Moderado,Boa,Completa,Média,Boa,0.18065153010858834,True
1740,5° EF,False,Masculino,15,True,True,True,False,Parda,Urbana,Aprovado,False,89.7,8.3,Médio,6226.54,1.8,True,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Baixo,Ruim,Parcial,Baixa,Boa,0.29927607765712405,False
1741,1° EM,False,Masculino,6,False,True,True,False,Parda,Urbana,Aprovado,False,97.1,5.3,Baixo,1213.93,0.3,False,False,False,False,False,Alto,Ruim,Média,False,Média,False,True,Baixo,Boa,Completa,Média,Ruim,0.24629812438302082,False
1742,9° EF,False,Feminino,11,False,True,True,False,Branca,Urbana,Aprovado,False,94.9,6.0,Médio,1402.42,2.4,False,False,False,False,False,Baixo,Regular,Alta,False,Alta,False,False,Baixo,Regular,Parcial,Média,Regular,0.2226061204343534,False
1743,1° EM,False,Feminino,15,False,True,True,False,Branca,Urbana,Reprovado,False,93.5,6.4,Médio,7933.89,2.3,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,True,Alto,Boa,Completa,Alta,Boa,0.2097729516288253,False
1744,1° EF,False,Feminino,17,False,True,True,False,Branca,Urbana,Aprovado,False,73.2,6.9,Baixo,6595.05,2.1,False,False,False,True,False,Médio,Ruim,Alta,True,Alta,False,False,Baixo,Boa,Completa,Alta,Boa,0.6143468246133597,True
1745,5° EF,False,Masculino,10,False,True,False,False,Parda,Urbana,Reprovado,False,64.8,9.4,Médio,3255.94,1.8,False,False,False,False,False,Baixo,Bom,Média,False,Alta,False,False,Alto,Boa,Parcial,Média,Boa,0.20335636722606124,False
1746,6° EF,False,Masculino,16,False,True,True,False,Parda,Urbana,Aprovado,False,80.8,2.0,Muito baixo,6626.45,1.7,False,False,False,False,True,Alto,Bom,Média,True,Média,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.48963474827245806,True
1747,1° EF,False,Feminino,10,False,True,True,False,Parda,Urbana,Aprovado,False,91.5,6.1,Baixo,7459.88,2.5,False,False,False,False,True,Alto,Regular,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Média,Boa,0.2344521224086871,False
1748,4° EF,False,Feminino,11,False,True,False,False,Branca,Urbana,Aprovado,True,86.0,7.2,Médio,3586.33,2.0,False,False,False,False,False,Alto,Bom,Baixa,True,Média,False,False,Moderado,Regular,Parcial,Média,Regular,0.3718328397499178,False
1749,1° EM,False,Outro,13,True,True,True,False,Parda,Urbana,Aprovado,False,85.8,4.3,Muito baixo,1426.83,2.3,False,False,False,False,False,Médio,Ruim,Média,False,Baixa,True,False,Moderado,Boa,Parcial,Alta,Boa,0.35143139190523204,False
1750,2° EF,False,Feminino,17,True,True,False,False,Branca,Rural,Aprovado,False,96.6,6.3,Alto,8579.06,2.2,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,False,Moderado,Boa,Parcial,Alta,Boa,0.19940769990128338,True
1751,7° EF,False,Feminino,6,False,True,True,False,Branca,Urbana,Aprovado,False,96.9,6.7,Muito alto,3892.49,3.1,True,False,False,False,False,Baixo,Regular,Alta,False,Baixa,True,False,Alto,Regular,Parcial,Baixa,Regular,0.3427114182296809,False
1752,3° EF,False,Feminino,17,False,True,False,False,Preta,Urbana,Aprovado,False,97.2,0.6,Muito baixo,1988.68,2.7,False,False,True,False,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Regular,Parcial,Alta,Ruim,0.47778874629812446,False
1753,1° EF,False,Feminino,9,False,True,False,False,Parda,Urbana,Aprovado,False,83.7,9.8,Baixo,5062.35,2.2,False,True,False,False,False,Alto,Ruim,Baixa,False,Baixa,False,False,Moderado,Regular,Parcial,Alta,Boa,0.09032576505429414,False
1754,3° EF,False,Masculino,6,False,True,True,False,Branca,Rural,Reprovado,False,92.1,5.7,Médio,7268.55,3.5,False,False,True,True,False,Médio,Bom,Alta,False,Baixa,False,False,Moderado,Boa,Completa,Média,Regular,0.5802895689371504,False
1755,3° EM,False,Masculino,10,True,True,True,False,Parda,Urbana,Aprovado,False,82.6,9.8,Baixo,2907.21,2.4,False,False,False,False,False,Baixo,Bom,Alta,False,Média,False,False,Baixo,Boa,Parcial,Média,Regular,0.09575518262586377,True
1756,1° EM,False,Masculino,8,True,True,True,False,Branca,Urbana,Evadido,False,80.1,10.0,Médio,3288.8,3.3,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,False,Baixo,Boa,Parcial,Baixa,Boa,0.09822309970385,False
1757,3° EM,False,Masculino,18,False,True,True,False,Indígena,Urbana,Aprovado,True,79.9,0.6,Baixo,3075.25,2.6,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,False,Baixo,Boa,Parcial,Alta,Boa,0.727706482395525,True
1758,6° EF,False,Masculino,12,False,True,True,False,Branca,Urbana,Aprovado,False,84.4,9.5,Alto,9048.79,0.2,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Alto,Boa,Completa,Baixa,Regular,0.10167818361303059,False
1759,2° EF,False,Feminino,16,False,True,True,False,Branca,Urbana,Reprovado,False,86.5,5.5,Médio,2713.85,3.3,False,False,True,False,False,Médio,Bom,Baixa,False,Média,False,False,Moderado,Regular,Parcial,Baixa,Boa,0.28874629812438307,True
1760,7° EF,False,Feminino,16,True,True,False,False,Branca,Urbana,Aprovado,False,95.2,7.2,Alto,5729.63,2.1,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,False,Alto,Boa,Completa,Média,Regular,0.16189536031589338,False
1761,6° EF,False,Feminino,6,False,True,True,False,Branca,Urbana,Aprovado,False,77.2,6.0,Médio,8519.13,1.9,False,True,False,False,False,Alto,Bom,Média,False,Alta,False,False,Alto,Boa,Parcial,Alta,Regular,0.3099703849950642,True
1762,1° EM,False,Masculino,17,True,True,False,False,Branca,Urbana,Aprovado,False,93.0,9.2,Médio,2311.02,2.3,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Ruim,Completa,Média,Boa,0.07403751233958544,False
